,roberta_neg,roberta_neu,roberta_pos
218,0.9745167,0.054968063,0.003073371
219,0.79592973,0.23330846,0.009058266
220,0.40529358,0.621143,0.024275785
221,0.019630339,0.4850047,0.5271948
222,0.23324652,0.72350967,0.09531793
223,0.10229453,0.61913264,0.3207465
224,0.9521017,0.076769486,0.004372173
225,0.60635453,0.34802967,0.085528195
226,0.45789772,0.57583934,0.015718704
227,0.03554225,0.20918903,0.77099264
228,0.10166654,0.8564374,0.09828976
229,0.30991974,0.6842643,0.057665672
230,0.018212382,0.35167804,0.65390086
231,0.26326174,0.71126086,0.0776505
232,0.003549566,0.0462618,0.95524865
233,0.39480698,0.62530655,0.030557245
234,0.09564297,0.86653805,0.09465136
235,0.8577386,0.17651235,0.002355083
236,0.09027701,0.7993924,0.16298537
237,0.68529147,0.23759064,0.11259736
238,0.22808635,0.6548034,0.1649188
239,0.972103,0.056828525,0.0036711767
240,0.87805885,0.13445246,0.022135817
241,0.018669343,0.99564296,0.048127357
242,0.9523724,0.07881733,0.0021840963
243,0.030926796,0.8906994,0.13485788
244,0.097742364,0.9030178,0.058319177
245,0.6200019,0.4167543,0.007658637
246,0.49358562,0.4869923,0.06453873
247,0.044805177,0.8510153,0.15866818
248,0.10654995,0.8564102,0.09356764
249,0.91537774,0.10385219,0.014618114
250,0.13464338,0.80964226,0.11021677
251,0.87687814,0.15285921,0.005981316
252,0.09545732,0.65675306,0.29203042
253,0.8314984,0.19900739,0.006720856
254,0.22417183,0.7608178,0.06907071
255,0.11631993,0.63702106,0.29029563
256,0.97633535,0.052950893,0.0032014735
257,0.71766347,0.31412733,0.009180092
258,0.27631602,0.68226683,0.09221341
259,0.93838686,0.0861085,0.008927293
260,0.9417679,0.087976575,0.0038842326
261,0.94005275,0.08991879,0.003726039
262,0.69420385,0.33610067,0.011332862
263,0.46694663,0.55208546,0.029249985
264,0.99999994,0.029253885,0.0024695075
265,0.14178666,0.7091941,0.19769348
266,0.9702857,0.06087071,0.0016383701
267,0.68270886,0.351863,0.007691808
268,0.8231145,0.17836978,0.034271363
269,0.89976454,0.122439235,0.012325661
270,0.009490112,0.26468602,0.74415356
271,0.77752286,0.23781025,0.022722015
272,0.043474987,0.7731229,0.23318051
273,0.9764982,0.052254323,0.003697955
274,0.97516835,0.053355064,0.003956097
275,0.59072363,0.4361349,0.01790562
276,0.45342806,0.5550437,0.039612148
277,0.5983144,0.41676602,0.02873253
278,0.52230793,0.3899877,0.12779912
279,0.9822047,0.045736037,0.004277218
280,0.23973088,0.57095504,0.23241566
281,0.85064596,0.17497468,0.010696057
282,0.8571044,0.16636129,0.012513688
283,0.17519963,0.8445173,0.038004585
284,0.3459012,0.6653951,0.040421005
285,0.42689848,0.30579048,0.29970345
286,0.97664624,0.055148263,0.00083363755
287,0.43129787,0.57290226,0.044340435
288,0.018176366,0.9802673,0.06305982
289,0.37624723,0.6272304,0.046793003
290,0.5260979,0.49161512,0.028584305
291,0.10476262,0.9030964,0.051420175
292,0.9228145,0.10788232,0.0035995375
293,0.9746571,0.055567693,0.0023732157
294,0.40803984,0.6175887,0.02494686
295,0.007850879,0.064439125,0.93398005
296,0.9379324,0.08964602,0.0060439166
297,0.6164523,0.3237972,0.09848961
298,0.19061416,0.7883912,0.075776994
299,0.54887253,0.45907938,0.037026115
300,0.97072965,0.05690738,0.0049322834
301,0.16509525,0.8664103,0.027248781
302,0.77408177,0.2584828,0.0066351993
303,0.042345583,0.6365612,0.36264706
304,0.65763444,0.36635542,0.018446673
305,0.5018506,0.5202395,0.025250955
306,0.6247864,0.4034841,0.015481062
307,0.8908615,0.11117777,0.03156711
308,0.039251804,0.41779402,0.5712967
309,0.8625628,0.16151425,0.011763163
310,0.92970693,0.10134462,0.0030441494
311,0.7054518,0.33051115,0.005651625
312,0.9539973,0.07744903,0.0018905299
313,0.3648682,0.6551405,0.031620212
314,0.969456,0.0622936,0.0011074236
315,0.93088794,0.10266715,0.00065265596
316,0.9598567,0.07059114,0.002640361
317,0.89797735,0.13253914,0.0045691337
318,0.79654884,0.2250857,0.016185718
319,0.9866882,0.045473713,0.00016469555
320,0.046134576,0.9191409,0.09333746
321,0.07360308,0.7501973,0.2254397
322,0.0035754791,0.044341832,0.95702827
323,0.4275537,0.52099586,0.096772715
324,0.030236302,0.32849,0.66400784
325,0.7469306,0.2735793,0.018841306
326,0.9372914,0.0834911,0.01245272
327,0.92211324,0.11015805,0.0021422436
328,0.40862635,0.62384146,0.018499043
329,0.22848244,0.7838078,0.043269183
330,0.050601043,0.9423812,0.0671491
331,0.023188045,0.8178121,0.21089588
332,0.982097,0.04600613,0.0041279085
333,0.9078706,0.11718047,0.009388097
334,0.9831956,0.047342494,0.0018036249
335,0.019384848,0.23830897,0.7593283
336,0.8593613,0.17180312,0.005204116
337,0.03425008,0.68925005,0.32098988
338,0.8510068,0.1707983,0.014271047
339,0.05403083,0.7819543,0.2146164
340,0.8421413,0.1900477,0.00479584
341,0.763758,0.27013978,0.005714585
342,0.3280597,0.5998093,0.1194177
343,0.6958816,0.3391379,0.0068467213
344,0.25324598,0.6831265,0.11383441
345,0.78810215,0.2378737,0.012377016
346,0.572628,0.44598153,0.02624266
347,0.99795383,0.031266395,0.0025670403
348,0.95408034,0.074051626,0.0050033415
349,0.12346547,0.887352,0.048036605
350,0.8315241,0.20032884,0.0054536527
351,0.9758123,0.052126218,0.0044851033
352,0.8423088,0.18567991,0.008738686
353,0.9309543,0.08800523,0.01437043
354,0.6428606,0.3873697,0.013056673
355,0.90794,0.12185717,0.004924385
356,0.26353577,0.77501225,0.01745766
357,0.21957128,0.7857743,0.050084233
358,0.5175565,0.46365893,0.06316741
359,0.9087566,0.12015973,0.005726111
360,0.7248374,0.3084827,0.007511325
361,0.86037797,0.17316812,0.0029326268
362,0.015429225,0.80276906,0.23257962
363,0.841178,0.17961112,0.015542757
364,0.085165925,0.19854283,0.732755
365,0.025295474,0.74798733,0.27448255
366,0.97408235,0.053995218,0.0044102175
367,0.9201126,0.10899414,0.00518124
368,0.08235394,0.5914863,0.36612082
369,0.2861008,0.7314978,0.03642315
370,0.08412126,0.3675129,0.5749383
371,0.42213768,0.33374336,0.2780563
372,0.30243805,0.72618103,0.02553767
373,0.015791686,0.92295057,0.11925624
374,0.48345566,0.50824815,0.054406773
375,0.7867285,0.24572116,0.0063358247
376,0.11176609,0.8993094,0.048171002
377,0.5537039,0.48373306,0.009154494
378,0.6812059,0.34036425,0.019961853
379,0.87867206,0.15476772,0.0024433085
380,0.9113387,0.11869444,0.004593188
381,0.94050884,0.081676275,0.011030591
382,0.64453167,0.3855571,0.013135938
383,0.8349348,0.19537804,0.006791519
384,0.789625,0.23364124,0.014875023
385,0.4388894,0.54628503,0.061980095
386,0.16007355,0.72015387,0.16961248
387,0.5897238,0.40948388,0.04392977
388,0.6299059,0.39376563,0.019639261
389,0.5064683,0.49511844,0.04437551
390,0.80811954,0.2197468,0.009955098
391,0.82713145,0.19762978,0.012261417
392,0.5019028,0.5014697,0.04284391
393,0.06753508,0.65872633,0.31732208
394,0.053640366,0.92124635,0.0840611
395,0.93550485,0.09840404,0.00017142063
396,0.14279479,0.8307161,0.08248228
397,0.7030977,0.3176742,0.020007022
398,0.055087022,0.8961875,0.10621002
399,0.94024897,0.090941675,0.0025738352
400,0.76693773,0.25643358,0.01550702
401,0.1538692,0.550313,0.33529547
402,0.16642028,0.5675748,0.30686677
403,0.84248996,0.17014663,0.023163853
404,0.9591827,0.07325618,0.00079057086
405,0.91415614,0.11875397,0.0017980286
406,0.13543648,0.81842035,0.1011942
407,0.35640296,0.6060859,0.085961804
408,0.60951567,0.40095016,0.032709505
409,0.105247505,0.9331548,0.022693686
410,0.9087555,0.11501162,0.010566446
411,0.8889864,0.14179921,0.004605919
412,0.21538277,0.8234653,0.018726785
413,0.8104135,0.20992051,0.016961647
414,0.8902921,0.13873036,0.006221099
415,0.026499799,0.6084441,0.40448278
416,0.059758566,0.61133504,0.36943057
417,0.050651975,0.75131375,0.2467037
418,0.98215383,0.049319852,0.00095783034
419,0.08966257,0.69908077,0.25787604
420,0.898552,0.12665558,0.009541136
421,0.9348596,0.090275906,0.008439199
422,0.505388,0.5205071,0.021560337
423,0.9044384,0.11925496,0.010774914
424,0.80302405,0.22190581,0.0128795095
425,0.9508483,0.07987376,0.0026728492
426,0.015276909,0.6183766,0.4060573
427,0.22784607,0.5269705,0.28531572
428,0.64891744,0.35175794,0.040643204
429,0.06241405,0.9029492,0.09273057
430,0.3478889,0.57151926,0.1267321
431,0.5987021,0.43432942,0.011846032
432,0.9024171,0.12518798,0.0071629183
433,0.5159988,0.47264698,0.056232985
434,0.681145,0.34953192,0.011403482
435,0.80737007,0.21689375,0.013365572
436,0.9888928,0.037738357,0.0052927556
437,0.0039530033,0.020379998,0.97918534
438,0.32906726,0.65919214,0.06261796
439,0.6346079,0.36787656,0.039403718
440,0.68790406,0.32448223,0.02837899
441,0.0870548,0.9473771,0.027011987
442,0.99290675,0.037393533,0.001714488
443,0.00086341775,0.0074046133,0.9943861
444,0.015723938,0.8759528,0.16350019
445,0.61109644,0.383442,0.047630273
446,0.9320675,0.09751977,0.004344524
447,0.23612782,0.7382028,0.07870512
448,0.838753,0.18927053,0.008820517
449,0.9922941,0.036174554,0.0034558177
450,0.6302622,0.39820528,0.015119564
451,0.28205553,0.75503737,0.018228877
452,0.0060365153,0.7836578,0.25967604
453,0.01122001,0.9297324,0.11732602
454,0.17416552,0.842475,0.040929824
455,0.9890517,0.03756329,0.005302637
456,0.19669777,0.7736964,0.08367559
457,0.91307837,0.115321696,0.0060721114
458,0.84491,0.18487523,0.006966088
459,0.8555691,0.17679478,0.0041987384
460,0.7820959,0.2523101,0.0046461355
461,0.99245435,0.0359644,0.0034976797
462,0.8879666,0.14122629,0.006136016
463,0.04846412,0.91920507,0.09101227
464,0.8844723,0.14443623,0.006515763
465,0.3046685,0.64615345,0.09859531
466,0.031009944,0.9215401,0.105786726
467,0.01974949,0.6017958,0.41729498
468,0.8326078,0.17329523,0.029811736
469,0.837926,0.18197365,0.016483616
470,0.9541481,0.066043146,0.012465533
471,0.014431573,0.56400174,0.4579917
472,0.37937406,0.6664674,0.006870074
473,0.82825214,0.19748498,0.011308039
474,0.18176652,0.81331867,0.060946967
475,0.8279444,0.19709279,0.011975832
476,0.2113698,0.76133156,0.081034124
477,0.9425528,0.088741526,0.0024021086
478,0.9683476,0.061584447,0.002851673
479,0.7704555,0.24077639,0.02680482
480,0.7661094,0.22864835,0.042430583
481,0.034291446,0.9780096,0.049514785
482,0.85489976,0.17307955,0.008341896
483,0.13276544,0.75732714,0.16121885
484,0.930786,0.098086014,0.005058121
485,0.8851969,0.14559431,0.0047227386
486,0.89443654,0.13671161,0.0040895566
487,0.45981252,0.570437,0.018935328
488,0.89249265,0.13443242,0.008121881
489,0.62221754,0.40325516,0.018193753
490,0.8753085,0.13886541,0.02066153
491,0.09993806,0.9041495,0.055120748
492,0.037613228,0.72261834,0.28635383
493,0.24937667,0.6825813,0.118108734
494,0.7699964,0.25699118,0.012009187
495,0.78658044,0.24246475,0.009540829
496,0.87628305,0.13655318,0.02188755
497,0.7800853,0.24724087,0.011365881
498,0.06482262,0.561944,0.4109349
499,0.15615919,0.7140868,0.17912114
500,0.90929234,0.119325295,0.005989654
501,0.9645861,0.06535573,0.0029637567
502,0.23452295,0.39249825,0.40522885
503,0.836844,0.1938831,0.0063406117
504,0.4965835,0.4758411,0.07210635
505,0.24297225,0.7872544,0.025942199
506,0.11244849,0.882421,0.063382775
507,0.08946834,0.92337376,0.04722878
508,0.23452295,0.39249825,0.40522885
509,0.67374825,0.3572488,0.011340914
510,0.057367824,0.22752853,0.7325342
511,0.259081,0.60102504,0.1853372
512,0.015592942,0.9004013,0.1406459
513,0.85469294,0.1653179,0.015838923
514,0.959499,0.07226336,0.0014162939
515,0.77630925,0.2503776,0.012088506
516,0.9958503,0.034428753,0.0016395757
517,0.9475258,0.079527296,0.006228693
518,0.95608026,0.07209934,0.004894142
519,0.6533504,0.3681842,0.020892672
520,0.9475575,0.080500096,0.005283394
521,0.00981996,0.7001716,0.334475
522,0.39351308,0.5679857,0.085697055
523,0.6902979,0.2891989,0.059218105
524,0.6994711,0.3295043,0.012412626
525,0.01972231,0.44802043,0.56187075
526,0.89130014,0.1366969,0.007152632
527,0.92965925,0.09851035,0.0057547092
528,0.14267384,0.8578699,0.05707529
529,0.09149918,0.85311836,0.11129454
530,0.6346578,0.36134034,0.04549926
531,0.91866535,0.11132791,0.0043945545
532,0.752082,0.22869025,0.056028944
533,0.46065965,0.555975,0.031706054
534,0.64499396,0.36937374,0.02789883
535,0.8567095,0.17698807,0.0029085008
536,0.8925189,0.13634752,0.0062960833
537,0.2121501,0.7538851,0.08727528
538,0.03594078,0.28441432,0.6998931
539,0.6979924,0.32789785,0.01536035
540,0.8759824,0.15064503,0.008933519
541,0.81457347,0.21995668,0.0034830654
542,0.5973729,0.372278,0.0714668
543,0.0703199,0.8615959,0.12391649
544,0.20294459,0.66362476,0.18107003
545,0.04431382,0.9465694,0.069324896
546,0.94226605,0.08290068,0.008171341
547,0.87175876,0.15721053,0.0068681603
548,0.041436404,0.5327684,0.46109647
549,0.9367979,0.09635508,0.00084025087
550,0.5330743,0.4945165,0.01907438
551,0.019938685,0.084082425,0.9037633
552,0.4554916,0.5532579,0.039284576
553,0.7824299,0.23722926,0.018497396
554,0.864681,0.14330511,0.026820473
555,0.9830405,0.044437684,0.0046849977
556,0.8522803,0.16296321,0.020397922
557,0.8827456,0.12205869,0.029229395
558,0.05986367,0.7714098,0.21885751
559,0.20284018,0.60323817,0.23793519
560,0.06982068,0.8385115,0.1461013
561,0.87548107,0.14634106,0.013466572
562,0.49170575,0.5437931,0.012973616
563,0.8882117,0.13167603,0.014874933
564,0.031193508,0.5317345,0.47202668
565,0.95842975,0.06628722,0.00807341
566,0.8629644,0.12869349,0.042224333
567,0.5983564,0.40850914,0.036453262
568,0.031832956,0.9614706,0.067451656
569,0.037738994,0.70526564,0.30254325
570,0.90952605,0.12210105,0.0031532585
571,0.7546144,0.266725,0.01781409
572,0.82768345,0.19848898,0.010917117
573,0.007241044,0.2563205,0.7542038
574,0.9101806,0.12190586,0.00270034
575,0.65735126,0.34869617,0.035321794
576,0.029000456,0.9023917,0.12573978
577,0.08640558,0.80723995,0.15937258
578,0.8656195,0.16498871,0.0055254223
579,0.87278247,0.14158641,0.020559605
580,0.95984274,0.06871364,0.0044187736
581,0.01781716,0.6987435,0.3280424
582,0.6761695,0.34795,0.017727802
583,0.16809572,0.598121,0.27652442
584,0.11080631,0.9163426,0.033092875
585,0.0726457,0.24527538,0.7009987
586,0.034727663,0.8868326,0.13479732
587,0.8961735,0.12625776,0.012227505
588,0.961518,0.06746545,0.0039634462
589,0.96297264,0.060144674,0.009430722
590,0.5134829,0.4556943,0.07461451
591,0.10744147,0.8516303,0.09719403
592,0.9869151,0.041636273,0.003551337
593,0.5519206,0.35085237,0.13579659
594,0.25386024,0.7075086,0.09031795
595,0.016471313,0.6451192,0.37975788
596,0.88979024,0.13404272,0.011115473
597,0.4250394,0.60791546,0.01751252
598,0.011189859,0.84227073,0.19956957
599,0.992915,0.03695228,0.0021211472
600,0.93154097,0.09406231,0.008106365
601,0.8617383,0.16809794,0.006376
602,0.049261913,0.78238916,0.21884413
603,0.5222019,0.4961568,0.028102897
604,0.95862085,0.06505321,0.009047541
605,0.2595148,0.6691636,0.12086494
606,0.74874604,0.27266157,0.017938932
607,0.49180302,0.466086,0.08592391
608,0.7929247,0.23353742,0.01176459
609,0.95523316,0.065820746,0.011619639
610,0.4308559,0.61157835,0.008414458
611,0.92466515,0.10080586,0.008452321
612,0.90809584,0.12214738,0.004500067
613,0.15827776,0.78423214,0.111124545
614,0.7816262,0.24727231,0.009838241
615,0.9764752,0.053756934,0.0023078104
616,0.8576411,0.17599288,0.002938162
617,0.9287987,0.09502181,0.009870639
618,0.059006415,0.5580712,0.42022994
619,0.6144287,0.41035882,0.01908876
620,0.14114869,0.8182553,0.095795855
621,0.85390764,0.17245828,0.009890482
622,0.9135936,0.10842388,0.0120552145
623,0.99188477,0.03959821,0.00063553406
624,0.24307197,0.37645575,0.41199726
625,0.79831654,0.20878056,0.029794056
626,0.082714714,0.9158,0.060914006
627,0.4540404,0.531428,0.061215717
628,0.36274832,0.6384082,0.049409755
629,0.75935936,0.26763606,0.012344532
630,0.15100051,0.8380703,0.06759159
631,0.92353994,0.10449944,0.006074263
632,0.90476006,0.12834178,0.0019205404
633,0.8089606,0.21358572,0.014928831
634,0.014531562,0.15249857,0.8447088
635,0.91523904,0.11308192,0.0060769683
636,0.017220821,0.97173077,0.072013244
637,0.76853704,0.23936296,0.0299986
638,0.035244882,0.50098747,0.49699008
639,0.68305427,0.3489415,0.010102296
640,0.050682113,0.94263166,0.06683487
641,0.8124847,0.21120593,0.013739737
642,0.010759174,0.084270515,0.91251105
643,0.38385707,0.6348617,0.032221116
644,0.011680232,0.284109,0.7237667
645,0.87575954,0.14434417,0.015073005
646,0.71113676,0.31017202,0.019243425
647,0.9578947,0.070501804,0.0046319207
648,0.89821625,0.12896746,0.0076942965
649,0.0023580645,0.042725004,0.95973164
650,0.56860864,0.45310396,0.02345531
651,0.9593933,0.07020031,0.0034582913
652,0.9093991,0.12134865,0.003983951
653,0.101547666,0.77383846,0.1760487
654,0.41293296,0.6223169,0.015745252
655,0.12468194,0.4269067,0.47967413
656,0.11883894,0.868735,0.07003461
657,0.013086694,0.6809078,0.34940714
658,0.002936074,0.034442544,0.96695524
659,0.6109962,0.4224311,0.01107791
660,0.0030903737,0.123418465,0.88316756
661,0.87535274,0.15376838,0.006609611
662,0.008847058,0.85604286,0.18890145
663,0.92521286,0.094303206,0.014032368
664,0.92860967,0.101759866,0.0037205731
665,0.2817617,0.38692045,0.36454564
666,0.91847324,0.11045377,0.005403147
667,0.93073356,0.10056363,0.002780186
668,0.021498887,0.6778046,0.3441456
669,0.91900325,0.094434954,0.019945519
670,0.9842801,0.04704236,0.0010314654
671,0.4807169,0.47318858,0.090025574
672,0.9414567,0.0863313,0.0057333577
673,0.5773126,0.3618742,0.10074946
674,0.8813882,0.10403997,0.04748678
675,0.9142082,0.104468614,0.015175702
676,0.01844418,0.14994621,0.84330416
677,0.01309801,0.046069585,0.94614613
678,0.68438023,0.33335242,0.023466945
679,0.038663313,0.18949594,0.7864698
680,0.72906953,0.30251426,0.009007205
681,0.9170842,0.10937272,0.0077697476
682,0.025730526,0.79288924,0.23185167
683,0.041951157,0.8501857,0.16222273
684,0.118996665,0.56964153,0.35103023
685,0.9244555,0.09865679,0.010676185
686,0.93951964,0.09058585,0.0036172913
687,0.039589584,0.40370673,0.5842105
688,0.8888574,0.1378111,0.008480158
689,0.61879486,0.24525279,0.17004405
690,0.15473105,0.8182227,0.08262144
691,0.94657016,0.073142365,0.013159558
692,0.95134616,0.076768704,0.005107522
